,value,date,time
0,0.09805806756869141,2022/2/16,下午 10:52:06
1,0.09805806756869141,2022/2/16,下午 10:52:39
2,1.568929081105072,2022/2/16,下午 10:52:46
3,-1.3728129459676892,2022/2/16,下午 10:53:17
4,-1.3728129459676892,2022/2/16,下午 10:53:23
5,-1.3728129459676892,2022/2/16,下午 10:53:37
6,-1.3728129459676892,2022/2/16,下午 10:53:50
7,1.568929081105072,2022/2/16,下午 10:54:03
8,0.09805806756869141,2022/2/16,下午 10:54:10
9,0.09805806756869141,2022/2/16,下午 10:54:16
10,1.568929081105072,2022/2/16,下午 10:54:22
11,0.09805806756869141,2022/2/16,下午 10:54:33
12,-1.3728129459676892,2022/2/16,下午 10:54:43
13,1.568929081105072,2022/2/16,下午 10:54:50
14,0.09805806756869141,2022/2/16,下午 10:55:08
15,-1.3728129459676892,2022/2/16,下午 10:55:18
16,1.568929081105072,2022/2/16,下午 10:55:44
17,-1.3728129459676892,2022/2/16,下午 10:56:00
18,0.09805806756869141,2022/2/16,下午 10:56:17
19,0.09805806756869141,2022/2/16,下午 10:56:38
20,0.09805806756869141,2022/2/16,下午 10:56:51
21,-1.3728129459676892,2022/2/16,下午 10:57:08
22,0.09805806756869141,2022/2/16,下午 10:57:14
23,0.09805806756869141,2022/2/16,下午 10:57:21
24,0.09805806756869141,2022/2/16,下午 10:57:31
25,0.09805806756869141,2022/2/16,下午 10:57:36
26,1.568929081105072,2022/2/16,下午 10:57:49
27,0.09805806756869141,2022/2/16,下午 10:58:01
28,0.09805806756869141,2022/2/16,下午 10:58:16
29,0.09805806756869141,2022/2/16,下午 10:58:22
